# Constructed from biom file
#OTU ID	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella;Other	0.0	8.40414324262e-05	6.73428276961e-05	0.0	0.0	0.0	1.38363300518e-06	0.0	2.7140996046e-05	0.0	0.0	0.0	2.17544531366e-06	0.0	0.0	1.44578870666e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Unknown_22149;Other	0.0	0.0	0.000281083106905	0.0	0.0	0.0	0.0	0.0	4.28542042831e-06	0.0	6.00043803198e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69851812786e-06	9.92873156483e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30892491838e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76283209553e-06	0.0	0.0	0.0	0.0	0.0	1.33503072955e-05	0.0
p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Aspergillus;Other	1.14853682152e-05	0.0	0.0	0.0	0.0	0.000160284867066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53593378248e-07	0.0
p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium;Other	0.00020443955423	0.000414204202672	0.00103649395671	7.43948773813e-05	4.90575892812e-05	0.00269027149428	0.00011760880544	6.81807631603e-05	0.000104992800494	5.49931991744e-06	1.0500766556e-05	8.07084045697e-06	1.30526718819e-05	3.05682796019e-06	2.55460467493e-06	5.78315482662e-06	3.34243031451e-06	1.15496706419e-05	0.0	0.0	0.0	1.83681533949e-05	1.1387044504e-06	0.000103737037342	0.0	5.31989409864e-06	3.53412254217e-06	0.0	0.0	0.0	0.0	6.31875596333e-06	0.0	0.0	3.3917103208e-06	0.0	9.23569967352e-07	4.8957291291e-06	0.0	5.05299906979e-05	1.14217575344e-06	2.22958729224e-05	0.00336438327317	0.0	0.0	0.0	3.17964012833e-06	0.0	0.0	0.0	0.0	4.55311205209e-06	2.67289153406e-05	0.0	3.425736876e-06	1.98512123277e-05	9.83568934522e-06	1.06616059577e-05	5.90368259913e-06	5.34012291819e-05	0.0
p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09044447216e-06	0.0	0.0	0.0	8.47927580201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28862410779e-05	0.0
p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Unknown_22194;Other	0.0	0.0	0.0	0.0	0.0	0.000103713737513	1.38363300518e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40094479717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Unknown_22198;Other	0.0	6.30310743196e-05	1.17117961211e-05	0.0	0.0	0.0	0.0	1.45065453533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58982006417e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Eurotiomycetes,o:Onygenales;Other	4.59414728606e-06	2.40118378361e-05	4.39192354539e-05	0.0	0.0	0.000323712574662	1.24526970466e-05	1.45065453533e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96436578241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Chrysosporium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.60377918868e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.98651770276e-06	0.0	0.0	0.0	0.0	0.000202165108358	0.00181822843683	0.0026734096914	0.0	0.000884416093652	0.0	2.54371210266e-05	0.0	0.0	0.0	0.0	0.0	4.23207826226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Shanorella;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124734938256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Unknown_22256;Other	0.0	0.0	0.0	0.0	0.0	0.0	1.38363300518e-06	0.0	0.0	0.0	1.50010950799e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14217575344e-06	0.0	0.0	0.0	9.89556468421e-06	0.0	0.0	0.0	1.08382990807e-06	0.0	1.38565377223e-06	0.0	7.1277107575e-05	0.0	4.1108842512e-05	0.0	0.0	0.0	0.0	1.62110874302e-05	0.0
p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Usnea;Other	0.0	0.0	0.000125901808301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidia;Other	0.0	0.0	0.0	0.0	0.0	2.04284634496e-05	0.0	0.0	6.42813064247e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Lecanoromycetes,o:Ostropales;Other	0.0	0.0	0.000377705424904	1.23991462302e-05	1.44287027298e-06	0.0	1.38363300518e-06	0.0	7.14236738052e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.92771827554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Stictidaceae;Other	2.29707364303e-05	3.00147972951e-06	5.85589806053e-06	0.0	0.0	0.00111413696813	0.0	0.0	9.28507759468e-06	0.0	1.2000876064e-05	0.0	2.82807890775e-05	0.0	0.0	5.78315482662e-06	0.0	5.13318695195e-06	0.0	0.0	0.0	0.0	0.0	8.9428480467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51770401736e-06	0.0	0.0	0.0	2.55229872785e-06	0.0	0.0	0.0	9.53593378248e-07	0.0
p:Ascomycota,c:Leotiomycetes;Other	0.0	0.0	0.0	0.0	1.44287027298e-06	0.0	1.38363300518e-06	0.0	0.0	2.10807263502e-05	0.0	0.0	0.0	0.0	0.0	3.85543655108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40094479717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales;Other	7.23578197555e-05	5.10251554016e-05	2.92794903026e-06	0.0	2.45287946406e-05	0.000586139758976	2.76726601036e-06	1.45065453533e-06	2.7855232784e-05	0.0	1.50010950799e-06	3.3628501904e-05	0.0	0.0	0.0	9.6385913777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.04856324203e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67177495078e-07	0.0	0.0	0.0	9.53593378248e-07	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Articulospora;Other	8.49917247922e-05	0.0	0.000688068022112	0.0	5.77148109191e-06	4.71426079605e-05	3.87417241451e-05	1.45065453533e-06	1.49989714991e-05	1.46648531132e-05	3.90028472078e-05	0.0	0.0	6.11365592039e-06	5.10920934985e-06	4.33736611997e-06	0.0	0.0	0.0	2.06443393222e-05	0.0	5.9572389389e-06	5.69352225199e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52775673731e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94970730019e-05	0.0	6.07081606945e-06	0.0	0.0	0.0	1.41794373769e-06	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Cyathicula;Other	0.00119792390484	0.000189093222959	0.00149910990349	0.000157646287784	0.000230859243676	0.000175999069719	0.00011760880544	1.30558908179e-05	0.00013570498023	3.11628128655e-05	0.000169512374403	5.38056030465e-06	1.95790078229e-05	0.0	0.0	1.73494644799e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.59111000414e-06	0.0	0.0	1.8471399347e-06	0.0	0.0	0.0	1.14217575344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae,g:Calycina;Other	0.0	0.0	0.0	0.0	0.0	7.69995930022e-05	0.0	7.25327267663e-06	1.78559184513e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae,g:Unknown_22562;Other	5.74268410758e-06	0.0	0.000254731565633	0.0	0.0	0.0	0.0	1.45065453533e-06	0.0	0.0	3.00021901599e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Rutstroemiaceae;Other	0.0	0.0	8.78384709079e-06	0.0	0.0	0.0	0.0	0.0	1.3570498023e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae,g:Botryotinia;Other	0.000124041976724	0.0	0.000404056966176	0.000131076688719	6.49291622839e-05	0.00376198011525	0.000388800874456	7.97859994429e-05	0.000516393161612	0.000184227217234	0.000174012702927	6.18764435034e-05	0.000124000382878	1.29915188308e-05	0.0	5.97592665418e-05	1.25341136794e-05	3.20824184497e-05	6.44340691274e-06	0.0	0.0	0.000236303811243	1.93579756568e-05	9.56884740997e-05	0.0	0.0	1.06023676265e-05	3.64281473009e-06	1.40094479717e-06	0.0	0.0	0.0	0.0	4.59111000414e-06	0.0	0.0	0.0	0.0	0.0	2.75618131079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58413718141e-05	0.0	2.73186723125e-05	0.0	0.0	0.0	9.92560616386e-06	7.4314097275e-05	1.33270074471e-06	4.72294607931e-06	3.52829549952e-05	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22462;Other	1.14853682152e-05	7.80384729672e-05	0.000204956432118	1.77130660432e-06	8.65722163786e-06	0.0	0.0	0.0	5.28535186159e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.85543655108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9428480467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.425736876e-06	1.41794373769e-06	0.0	0.0	0.0	1.71646808085e-05	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22462,g:Cadophora;Other	4.93870833252e-05	0.0	0.00033671413848	1.77130660432e-06	5.9157681192e-05	0.0	1.66035960622e-05	0.0	4.1425730807e-05	0.0	3.00021901599e-06	0.0	2.17544531366e-06	0.0	0.0	2.89157741331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82140736504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25473663078e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.38565377223e-06	0.0	0.0	5.28849628659e-06	3.425736876e-06	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22473;Other	1.60795155012e-05	0.0	0.000178604890846	7.08522641727e-06	2.88574054595e-06	0.000466711818809	0.0	0.0	4.49969144973e-05	0.0	1.50010950799e-06	0.0	0.0	0.0	0.0	1.44578870666e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22493,g:Pilidium;Other	0.000590347926259	2.40118378361e-05	0.00132050501265	0.000106278396259	0.000132744065114	0.0029888413447	0.00223871820238	6.81807631603e-05	0.00107492629077	0.000394117927416	0.000373527267491	9.01243851028e-05	0.000287158781403	1.91051747512e-05	0.0	4.86748864574e-05	1.83833667298e-05	2.95158249737e-05	2.5773627651e-06	0.0	6.79407251144e-06	5.36151504501e-05	0.0	2.23571201168e-05	0.0	0.0	1.06023676265e-05	0.0	1.26085031745e-05	2.18199087414e-05	5.09044447216e-06	0.0	0.0	9.18222000829e-06	3.3917103208e-06	4.98651770276e-06	1.15446245919e-06	0.0	0.0	0.0	9.13740602749e-06	1.11479364612e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.60540848805e-05	0.0	2.12478562431e-05	8.90963844687e-06	3.52566419106e-06	0.0	8.7345334242e-05	3.27856311507e-05	3.33175186178e-05	0.0	5.43548225601e-05	9.25459982532e-07
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22497;Other	0.0	5.70281148606e-05	0.00108041319217	1.59417594389e-05	2.45287946406e-05	0.0	1.66035960622e-05	1.45065453533e-06	4.99965716637e-05	0.0	1.2000876064e-05	0.0	1.95790078229e-05	0.0	0.0	1.15663096532e-05	0.0	0.0	0.0	5.89838266347e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82140736504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8471399347e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22503,g:Tetracladium;Other	0.0	0.0	0.0	8.85653302158e-06	0.0	0.000741710365245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44578870666e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Thelebolales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6385913777e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.78705329442e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08382990807e-06	0.0	0.0	4.55311205209e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae;Other	0.288773167423	0.151823849158	0.152019113651	0.135389820301	0.237086671774	0.0392179355623	0.146027243734	0.270960507381	0.069166685713	0.0669725510612	0.150604994165	0.193962473282	0.0471223209391	0.00626496890442	0.0407497764721	0.0372358062103	0.0236493656903	0.0337276048678	0.0635023524879	0.0147960929113	0.000715076131829	0.0185433955071	0.0139422972907	0.00386331035618	0.00371038792825	0.0161494251854	0.00669245005401	0.00933835556057	0.00268841306577	0.00274032383312	0.00441214274624	0.00511566482791	0.00105112952382	0.0076407548244	0.00788996613377	0.0069050803889	0.0016917492877	0.00127452148328	0.00673421846193	0.00445352963469	0.00683021100555	0.0117588433793	0.00411458316196	0.0144696228262	0.0304882347921	0.00106259473056	0.00915418392946	0.0114997258828	0.00903263845385	0.0130800988502	0.00901090648084	0.00741550182883	2.67289153406e-05	0.0404138072061	0.000116475053784	0.000784122886945	0.00231794412236	0.0329150429929	0.0324312899901	0.0193302913705	5.78412489082e-05
p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae,g:Antarctomyces;Other	0.0	0.000555273749959	0.0	3.71974386907e-05	0.000435746822439	0.0	0.0	0.000324946615913	3.21406532124e-05	0.0	6.00043803198e-06	0.000505772668637	3.91580156458e-05	0.0	0.000163494699195	0.000328194036411	8.35607578626e-07	4.87652760435e-05	0.000279643860013	4.57124656419e-05	0.0	0.0	0.0	0.0	0.0	8.8664901644e-06	1.17804084739e-06	0.0	7.00472398586e-06	0.0	0.0	2.14837702753e-05	0.0	9.18222000829e-06	0.0	2.11927002367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000891837767165	0.0	0.0	3.04574712177e-05	0.0	0.0	4.29552669393e-05	0.0	0.0	0.0	0.0	1.13435499016e-06	0.0	2.39886134048e-05	1.29881017181e-05	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Unknown_22424,f:Unknown_22425;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14236738052e-07	0.0	2.55018616359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Leotiomycetes,o:Unknown_22453,f:Myxotrichaceae;Other	0.0	1.8008878377e-05	0.000474327742903	7.08522641727e-06	1.01000919108e-05	0.00020271321423	1.38363300518e-05	1.45065453533e-05	0.0	6.41587323701e-06	1.50010950799e-06	1.34514007616e-06	8.70178125462e-06	0.0	0.0	4.81929568885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.851473752e-06	5.67177495078e-07	0.0	0.0	0.0	8.58234040423e-06	0.0
p:Ascomycota,c:Pezizomycetes;Other	0.00307693014484	0.0019329529458	0.00398786657922	0.0045558005863	0.0037961916882	0.000430569152706	0.00321002857202	0.00339743292173	0.0014977544397	0.00189818192484	0.00262519163899	0.000688711718995	0.00191874276664	0.000653396976491	0.00114318559203	0.000861690069167	0.00155924374172	0.000690413645038	0.000587638710442	0.00115903219337	0.000481529889248	2.38289557556e-05	0.000267595545844	0.000137719859919	0.000462075357984	0.000300574016573	0.000477106543192	0.000458994655991	5.88396814812e-05	0.000666148978636	0.00090864433828	0.00022747521468	0.000100806648933	0.000335151030302	0.00037817570077	3.86455121964e-05	0.000173862046354	0.0	0.000235335591412	3.21554486259e-05	0.00127009943782	0.000377915046035	3.12583286994e-05	0.000548319907651	2.47389117105e-05	0.000138669418556	0.000213035888598	0.000592905439704	0.00105565033046	0.000861526913272	0.002305727877	8.19560169376e-05	0.0	9.43115171109e-05	0.0	0.0	0.0	0.00144464760727	0.000771020947447	8.39162172858e-05	0.0
p:Ascomycota,c:Pezizomycetes,o:Pezizales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000414887197103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000225519241946	0.0	0.0	0.0	1.1387044504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92909498958e-05	0.0	0.0	0.0
