# Constructed from biom file
#OTU ID	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112479	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112494	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112523	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidales_S24_7_group;Other;Other;Other;Other;Other	0.000362133980776	0.000537949451964	4.01023612772e-05	0.00203356156145	0.000368642881644	0.000181642341321	0.000218624632437	0.00023725054209	0.00066510226194	4.43628543483e-05	0.00249836453693	0.000432248595192	0.000690433426097	0.000424431222122	0.000381916922426	0.0012531013736	2.69034167339e-05	0.00180614371072	0.000588361598923	0.000604650244821	0.000332990670734	0.000695539745612	8.77613431536e-05	0.000314005969668	0.000293296784988	0.000168703184866	0.000111320520255	0.0006945691469	0.00105615587999	0.000245033362235	0.000680271309587	0.000290409837426	7.53684981212e-05	0.000622471210707	1.93986420951e-05	0.00102590305944	0.000201704282538	4.76481315435e-05	0.000131908939419	1.46144702742e-05	0.000246506432843	0.000191955447834	5.09180524863e-06	0.0	9.00912495656e-05	0.000236661632704	0.0	5.71828851625e-06	5.30222693531e-05	0.000278777758655	8.65131304776e-05	3.61211322169e-05	0.0022006628826	5.25989457896e-05	0.000847029988466	0.000212141402459	4.31641545129e-05	0.000471051935879	0.000490858282992	2.44382760425e-05	0.00240211801139	0.000315221705933	3.98656030856e-05	0.000579204097663
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidales_S24_7_group,g:Unknown_Genus_1000267;Other;Other;Other;Other;Other	0.00352750752124	0.00435739056091	0.00626599394956	0.00395130143485	0.00423052205352	0.0034495680676	0.00853000440893	0.00224008651369	0.00272159056147	0.00541860578111	0.00371951029563	0.00484260926152	0.0040774653277	0.00758850992608	0.00335210361093	0.00371746434205	0.00470809792844	0.00185317870318	0.00456656516866	0.00329956023806	0.0104940420922	0.0036147759042	0.00467329152293	0.00273362932839	0.0019848260418	0.00632699425909	0.000908686107199	0.00244962679614	0.00192012012875	0.00189272565059	0.0015344288952	0.0109207927912	0.000635248769878	0.00229508270135	0.000196411251212	0.000951773289985	0.00118056330074	0.000240406481879	0.00529639437767	0.00108958995044	0.000254862583109	0.00109622749727	7.63770787295e-06	5.93563078218e-05	0.000111541547081	0.000771438471244	0.0	4.86054523881e-05	0.00032211028632	0.000891804360596	0.000451556339566	0.0053955941249	0.0025204746633	0.00195731834635	0.00677173442907	0.00126813416137	0.000763388904099	0.00357294495582	0.00664387056274	0.00267191818065	0.00188367527512	0.0018650617601	0.00398282290827	0.00167985689863
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:M2PB4_65_termite_group;Other;Other;Other;Other;Other	1.46612947683e-05	0.000290108454452	0.0132814007755	0.000173732532085	0.00111972811109	0.000121094894214	0.0002168027605	7.35660595628e-06	0.000268409221436	0.01662973283	0.000188986843608	0.00177174424183	0.000455946602139	0.000174577370609	1.00174930472e-05	0.000221750827382	0.0137767913192	0.0	0.00134579262282	0.000297839586469	0.000210019012247	0.000463693163741	0.00702765832484	0.001093688717	0.000138347540089	0.0001824493703	4.40104382404e-05	0.00019990038862	0.000123936659386	0.000578027418605	7.87187871197e-05	0.000271049181597	0.0	0.000228388717597	6.78952473327e-05	5.69210729755e-05	0.000366627195907	1.73265932885e-05	0.000131908939419	0.00333209922251	8.21688109477e-05	0.000298340394827	5.09180524863e-06	2.15841119352e-05	8.58011900625e-06	0.000239276678369	0.0	0.0	1.32555673383e-06	8.39177946972e-05	3.05961071201e-05	0.0137598938039	9.05760637655e-05	0.000229522672536	0.0	0.0	0.0	0.000432598716624	0.00124442944984	6.7205259117e-05	0.0	0.000386730333668	0.0	0.000996693091135
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13749305315e-05	0.0	0.0	2.50437326181e-05	0.0	0.0	0.0	3.38138849956e-06	6.27975031713e-05	0.0	0.0	0.0	0.0	1.84463386785e-06	0.0	0.000100965123022	0.0	8.98091734682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11822300945e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45935974969e-06	6.22900048212e-06	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Barnesiella;Other;Other;Other;Other;Other	0.000469161432584	0.00044380829787	2.25575782184e-05	0.000253916777662	0.000459325087824	0.0004467419746	0.000318827588971	0.000487375144603	0.000550633623386	3.80253037271e-05	0.00022636885663	0.000425123618348	0.000338703190161	0.000392398677056	0.000986723065153	0.000721736183459	4.70809792844e-05	0.000203818300688	0.000696566030909	0.00031219330148	0.000359243047265	0.00110846358486	4.21929534392e-05	0.000964531544566	0.000457469199226	0.000617328691288	0.000559191450584	0.00081993040756	0.000377198528567	0.000735100086704	0.00047583744453	0.00061262646657	0.000371459026454	0.000459016540269	1.21241513094e-05	0.00016811572716	0.000253910096842	2.81557140939e-05	0.000397396551667	5.35863910053e-05	0.000130913020832	0.000497233991378	1.01836104973e-05	0.0	4.29005950313e-05	0.00038964180412	0.0	0.0	0.000210763520679	0.000529108807244	0.000158255726483	7.44998351973e-05	0.000246009062079	8.28831873048e-05	0.000342416378316	0.000179141628743	0.000346546497661	0.000499891850321	0.0003429094484	0.000786097879369	0.000207377094509	0.000335652742429	6.72732052069e-05	0.000592405330658
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Dysgonomonas;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89999382502e-05	0.0	0.0	3.13046657726e-05	0.0	0.0	0.0	2.19790252471e-05	2.87074300212e-05	0.0	0.0	0.0	7.10956912456e-06	2.02909725463e-05	0.0	0.0	0.0	0.000195783998161	1.25658134479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105909349442	0.0	0.0	5.30222693531e-06	0.0	0.0	0.0	3.01920212552e-05	7.81014649603e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45935974969e-06	0.000147004411378	9.90092474637e-06
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Odoribacter;Other;Other;Other;Other;Other	1.17290358146e-05	0.000103747394307	6.76727346552e-05	0.000890936061974	0.000551978646312	0.000116185641746	0.000952839023039	0.0	0.000149993388449	6.33755062119e-05	0.00123360642971	0.000586623093475	0.000166094833636	0.000651862292089	1.12696796781e-05	0.000121335358379	9.64039099632e-05	0.000497003087063	0.000818296016893	0.000143537150106	0.00124215192112	0.0002961543929	7.08841617779e-05	0.000741765045329	8.30085240531e-05	0.00109969483468	0.0	9.825612322e-05	0.00104717496264	0.000557607971752	0.000157437574239	0.00192638525492	0.0	0.000120911674022	0.0	0.000552002033274	0.000338151297196	8.66329664427e-06	0.000813160170847	8.60629916145e-05	0.000261826041664	0.000222020758941	0.0	0.0	6.00608330438e-05	0.000215741267382	5.16717757135e-06	0.0	0.0	4.5514736107e-05	1.05503817656e-05	5.64392690889e-05	0.000981799802298	0.000160984652265	0.000181345516148	0.000109999245719	0.0	0.000254752577567	0.000164541227256	0.000553934256964	0.000357725488027	0.000303546827936	0.0	7.9207397971e-05
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Parabacteroides;Other;Other;Other;Other;Other	8.35693801791e-05	0.000134487362991	0.000132839071731	0.000915436803678	0.000268103913923	9.49122143838e-05	0.000145749754958	5.51745446721e-05	0.000126310221852	0.000122525978676	0.000552423081316	0.00024224921269	0.00021168949385	0.000118520416743	6.63658914379e-05	0.000110875413691	0.000112097569725	0.000630268899052	0.000197811227224	0.000145331364482	0.000116063138347	0.000150615662675	1.68771813757e-05	0.000279643052233	7.1940720846e-05	0.000102471564141	1.29442465413e-05	0.0001524663981	0.000720269571215	0.000202623741848	9.28176743651e-05	0.000185309134357	4.30677132121e-05	8.95642029794e-05	4.84966052376e-06	0.000276662889578	8.06817130151e-05	0.0	6.17801361835e-05	3.24766006093e-06	7.93834275257e-05	9.71340820367e-05	0.0	0.0	8.58011900625e-06	3.53031164807e-05	0.0	0.0	5.30222693531e-06	2.84467100669e-05	1.16054199421e-05	0.000119651250468	0.000687707150813	4.30355011006e-05	0.000792964244521	8.64279787796e-05	3.32980620528e-05	0.000179448356525	4.70117792161e-05	0.000301405404525	0.000525355306089	7.15086277348e-05	0.000265355420539	2.47523118659e-05
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:uncultured_959;Other;Other;Other;Other;Other	0.00321082355425	0.00734301001931	0.00601786058915	0.0035436981865	0.00322907508092	0.00624620555695	0.00588646822838	0.00312839668291	0.00693324702135	0.00517989137438	0.00415771055938	0.00370736295107	0.00506263566447	0.00502110143906	0.00399197097932	0.00812110105562	0.00529548919379	0.00337868029218	0.00338815127656	0.00317934787484	0.00557932086484	0.00985601819573	0.00297038392212	0.00389367402389	0.00200142774661	0.00564718290674	0.00101741777815	0.00550234290032	0.00211770031038	0.00218802226662	0.00252487572418	0.00693388059454	0.000710617268	0.00400351987318	7.51697381183e-05	0.00113445022186	0.00126124501375	0.000220914064429	0.0045750695444	0.00115941464175	0.000438697888958	0.00120955059298	5.09180524863e-06	2.6980139919e-06	4.29005950313e-05	0.000781898653905	1.29179439284e-06	1.28661491616e-05	0.000251855779427	0.00209083318991	0.00108668932185	0.00474992888652	0.0040345486181	0.00125918688405	0.00479720840542	0.000392854448998	0.00030214908159	0.00176564365081	0.00457673497663	0.00403435207002	0.00413026046563	0.00156005557242	0.000351315627192	0.0011699592742
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae;Other;Other;Other;Other;Other	5.86451790731e-06	5.76374412819e-06	0.00158153687287	2.00460613944e-05	1.77421707743e-05	7.52752045113e-05	1.82187193698e-06	0.0	3.1577555463e-05	0.00114920917931	0.0	2.37499228128e-06	7.97906553744e-05	1.28130180263e-05	1.37740529399e-05	7.32196128147e-05	0.0015065913371	0.000145808476646	0.0	0.0	0.0	1.35384865326e-05	0.000448933024593	0.0	1.47570709428e-05	0.0	0.0	3.38814218e-06	3.59236693873e-06	1.57072668099e-06	1.64487017862e-05	0.0	0.0	4.47821014897e-06	9.69932104753e-06	0.0	0.0	2.16582416107e-06	0.0	0.000207850243899	0.0	0.0	1.27295131216e-06	1.07920559676e-05	0.0	0.0	0.0	0.0	0.0	1.13786840267e-05	4.22015270623e-06	0.000634377384559	3.4664913293e-05	0.0	0.00242056841119	9.58564855555e-05	4.93304623004e-06	0.000541549504514	0.00090981619777	0.000415450692723	0.000153804678427	1.45935974969e-06	4.73404036641e-05	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Alloprevotella;Other;Other;Other;Other;Other	0.000567392107532	0.00470705770468	0.00551407467561	0.00267726286623	0.00109015782647	0.00330883616352	0.00207511213622	0.000516801568428	0.00367286441979	0.00753112265484	0.00197709313313	0.00109487144167	0.00162023881832	0.00164006630737	0.000697467953414	0.00516930466472	0.00519460138104	0.000649082896039	0.000803079768645	0.00122185999028	0.00130156519432	0.00478247036764	0.00217378096119	0.000456197352159	0.00026562727697	0.000734796094084	4.65992875487e-05	0.00270034931746	0.001729724681	0.000315716062879	0.000447639670039	0.000936225999701	4.84511773636e-05	0.00108596596112	7.51697381183e-05	0.000414332461426	0.000134074023099	9.09646147649e-05	0.000494241089468	0.000552102210357	0.00014205455452	5.31924734963e-05	5.09180524863e-06	5.66582938299e-05	4.71906545344e-05	4.31482534764e-05	2.58358878567e-06	5.71828851625e-06	1.06044538706e-05	0.000384030585903	0.000253209162374	0.00386044600568	0.00147605437248	0.000114761336268	0.00243183210784	2.67141025319e-05	3.94643698403e-05	7.53042210419e-05	0.000282070675297	0.000431742876752	0.000722363545872	0.000129883017722	8.09770062676e-05	3.79535448611e-05
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotella_1;Other;Other;Other;Other;Other	0.0154134191899	0.015108694608	0.019482228388	0.00970006637474	0.00821856777312	0.00757006730585	0.011448643252	0.0121439172823	0.0134303290579	0.0113526656794	0.00835695668878	0.00840747267571	0.0104965421335	0.00895309634589	0.0151251623147	0.0183572029271	0.0163707290826	0.0063042568236	0.00825735071592	0.00966722705962	0.0138819803687	0.0183666492923	0.00831369954567	0.00721858251781	0.00445479079085	0.0107757597267	0.00362956673018	0.00884982737416	0.00514965800667	0.0034210427112	0.00373855493455	0.00996244032769	0.00220183683797	0.00873250979049	0.00045101842871	0.00162291245274	0.00225908796442	0.000443993953019	0.00405912192059	0.00266632891002	0.000764587749327	0.00151482913652	0.000103109056285	0.000245519273263	0.000208067885902	0.000703447283948	4.52128037493e-05	6.57603179368e-05	0.00108032873807	0.00305517666118	0.00135044886599	0.013786984653	0.00769113785901	0.0012607807915	0.0438653402537	0.0036456892867	0.00136768706728	0.0289216275325	0.0295081876544	0.0147138787006	0.00883944865343	0.00461449552852	0.00966491714806	0.000486795466697
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_Ga6A1_group;Other;Other;Other;Other;Other	0.000400253347174	0.000720468016023	0.000476215540166	0.0028420860377	0.000654488966341	0.000639839238346	0.0	0.000321851510587	0.000702600609052	0.000331665149175	0.00284518654663	0.00070774769982	0.000918406727166	0.0	0.000395690975366	0.00103553452409	0.000470809792844	0.000131697978906	0.00107020946011	0.000653094032981	1.10536322235e-05	0.00112369438221	0.00024303141181	0.00115412005455	0.000370771407437	0.0	0.000214874492586	0.0003896363507	0.00234761179446	0.000378545130119	0.000346597644781	0.0	6.81905459192e-05	0.000579928214291	7.27449078565e-06	0.000706880301602	0.00019577180364	5.63114281878e-05	0.0	0.000198107263716	0.000316141018392	0.00022433347518	0.0	0.0	7.29310115531e-05	0.000151672648584	5.16717757135e-06	0.0	1.06044538706e-05	0.000126587859798	7.06875578293e-05	0.000478605001874	0.00211120504184	0.0	1.35164359862e-05	0.0	4.93304623004e-05	0.000358896713051	0.000736978774182	0.000957165811666	9.50478349831e-05	0.000315221705933	4.73404036641e-05	0.000623758259021
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_NK3B31_group;Other;Other;Other;Other;Other	0.0	0.0	6.01535419157e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.59127868534e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42483026188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11822300945e-06	0.0	0.000122774293541	2.04284313479e-05	0.0	0.0	8.29619633225e-06	0.0	0.0	0.0	0.0	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_UCG_001;Other;Other;Other;Other;Other	1.31951652914e-05	1.92124804273e-06	0.000117800686252	2.22734015493e-06	1.97135230826e-06	0.0	0.0	0.0	0.0	0.000126751012424	0.0	0.0	0.0	0.0	0.0	0.0	0.000114339521119	1.56783308222e-06	0.0	7.17685750529e-06	0.0	0.0	6.41332892276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42483026188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112878538178	0.0	0.0	0.000317636245675	3.14283559198e-06	0.0	8.33153083868e-05	0.000132739141316	3.66574140638e-05	1.72814245424e-06	0.0	1.49496011571e-05	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_UCG_003;Other;Other;Other;Other;Other	0.00684242626835	0.0199598459159	0.017787903624	0.0126045179368	0.0100046129644	0.0185798841744	0.0137114081977	0.00650507881684	0.0153782695105	0.0149777446347	0.011366208737	0.0118512114836	0.0155526642751	0.0112690493541	0.00832954546877	0.017756802102	0.0150793650794	0.0147893694646	0.0103893161649	0.0115009141522	0.0130723018084	0.0193177279712	0.00519985958185	0.00959199367722	0.00450828517302	0.0101521827693	0.00113650484633	0.00821963292868	0.0040396166226	0.00351685703874	0.00201966559789	0.00865421315529	0.000651399162333	0.00534698291787	8.2444228904e-05	0.00116886761482	0.00169787546066	0.000387682524831	0.00352981642951	0.00094831673779	0.000311962943259	0.000985217117801	3.05508314918e-05	2.15841119352e-05	7.07859818016e-05	0.000742672968927	2.71276822496e-05	4.86054523881e-05	0.000581919406151	0.00197704634965	0.000935818862606	0.0108295669528	0.0138268275119	0.00141220199908	0.0149705792243	0.000421139969326	0.00053523551596	0.00118564092704	0.00293823620101	0.00217297004478	0.0168113697948	0.00346160132627	0.00155974172072	0.000785473363212
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_UCG_004;Other;Other;Other;Other;Other	0.0721599605904	0.0224997358284	0.0247857656669	0.0245631072286	0.0179807044036	0.0226856556552	0.0250944640599	0.0582422493558	0.0163334905632	0.0186767616806	0.0204728824647	0.0177079424492	0.0196561836944	0.0175586395778	0.0843184911652	0.019836239106	0.0167182315487	0.0189284488016	0.0155222639072	0.0160636013112	0.025615410974	0.0233809662418	0.00935502163655	0.016152941051	0.00762940567741	0.0210341630198	0.0157790365338	0.0148434508906	0.012578672836	0.00812222766741	0.00945800352707	0.0265987753002	0.00829950723358	0.0128748541783	0.000460717749758	0.00749107795275	0.00633351447169	0.00102226900402	0.0142161102558	0.00537812506089	0.00286615954119	0.0044866695036	0.000198580404697	0.000172672895482	0.000619913598202	0.00340086688764	2.58358878567e-05	0.000175837371875	0.00442073170732	0.00505924738539	0.00256901795991	0.015076057559	0.0204970277632	0.00362454553714	0.00873499675606	0.00123827722324	0.00840714403755	0.0123643122081	0.0149538938889	0.00653520231838	0.0210332218105	0.00748359679641	0.00102155607907	0.00774252315166
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_YAB2003_group;Other;Other;Other;Other;Other	5.86451790731e-06	0.0	0.000208030999125	0.0	1.97135230826e-06	0.0	0.0	0.0	0.0	0.000103513326813	2.07677850119e-06	0.0	8.14190360963e-06	0.0	0.0	2.09198893756e-06	0.000123307326697	3.91958270555e-05	1.69069424978e-06	0.0	5.52681611177e-06	2.03077297989e-05	0.000205901612783	1.18492818743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47821014897e-06	2.90979631426e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13786840267e-05	0.0	0.000487635284928	1.45368991229e-05	0.0	0.000313130767013	0.0	0.0	6.40886987591e-06	1.93577914419e-05	4.4803506078e-05	3.97472764475e-05	0.0	1.61954012535e-05	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:uncultured_964;Other;Other;Other;Other;Other	0.0	0.0	0.000456164359528	0.0	0.0	0.0	0.0	0.0	0.0	0.000223926788615	0.0	0.0	0.0	0.0	0.0	8.36795575025e-06	0.000313873195229	4.70349924666e-06	0.0	1.79421437632e-06	0.0	0.0	0.000210964767196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90979631426e-05	0.0	0.0	0.0	0.0	6.82008612794e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000255105496282	1.78915681512e-05	0.0	0.000134037990196	0.0	0.0	3.36465668485e-05	0.00011752944804	2.03652300355e-06	1.72814245424e-05	0.0	1.86870014464e-05	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae;Other;Other;Other;Other;Other	0.00484115953248	0.00731419129867	0.00452404763158	0.00420299087236	0.00518859927533	0.00364921100131	0.00681744478817	0.00379784782493	0.00583987416344	0.0041088453194	0.00359282680706	0.0050991084279	0.00493399358744	0.00586515900155	0.00447781939211	0.0074349286841	0.00381355932203	0.00194568085503	0.00424364256695	0.003728377474	0.00813547331653	0.0107478659961	0.00253495264263	0.0052397524448	0.00280384347913	0.00840266825956	0.00145493331124	0.0063527665875	0.0025272301414	0.00328596021663	0.00407692822844	0.0112070539167	0.00121666289824	0.00590675918649	8.97187196896e-05	0.00140581812791	0.00182838999642	0.000333536920804	0.0068158517811	0.00148255681781	0.000628103961651	0.00187792558604	2.4186074931e-05	3.77721958866e-05	9.65263388203e-05	0.00161479069828	6.45897196419e-06	4.86054523881e-05	0.000505037115589	0.00349325599621	0.00129136672811	0.0039462336947	0.00333454101418	0.00194297317932	0.00160395040369	0.00105599275891	0.00103100666208	0.0037652110521	0.0036129935027	0.00322585243762	0.00271663993806	0.00238313447124	0.000256634819864	0.00279866139497
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes;Other;Other;Other;Other;Other	0.0214743984471	0.0312471781669	0.0213996225365	0.0252357639554	0.027147492637	0.0344171326365	0.0313489504196	0.0209571312179	0.0264876482418	0.0211272812542	0.0256627519392	0.0293382796506	0.0274772963018	0.0246250190193	0.0271073361858	0.0346224169167	0.0185700834006	0.0368205599359	0.0295972935366	0.0242452188672	0.0317266878896	0.0595050329324	0.01459876189	0.0337183165014	0.0157144359202	0.0325697119049	0.0101897108773	0.0335764890038	0.0257249396482	0.0238404895641	0.0251817875274	0.0548390576339	0.00764810807125	0.0292919725844	0.000598933074685	0.0142435057027	0.016427034069	0.00259465734496	0.0306646540813	0.012899705762	0.00638688418654	0.0162098281189	0.000235495992749	0.00048294450455	0.00135351377324	0.0119063029138	5.5547158892e-05	0.000138668496519	0.00395281018028	0.0179911217818	0.00619623921092	0.0189500489893	0.0296843480089	0.00819268428359	0.0193093551759	0.0137640484751	0.00744273349958	0.0198771099201	0.0187964154901	0.0194426851148	0.0404972902726	0.0181967567189	0.00120967189363	0.0166946092765
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Rikenellaceae_RC9_gut_group;Other;Other;Other;Other;Other	0.0451201346493	0.0520004995245	0.0510202291349	0.050948178704	0.0505198456037	0.048055035993	0.0625375761087	0.0400879850072	0.0477294750823	0.0453346121102	0.0472072521105	0.0467517230569	0.046314404493	0.0469901419843	0.0457210904542	0.0628035998946	0.0461998923863	0.0321562565163	0.0437771462095	0.0372927458119	0.0589200048636	0.0724309029494	0.0311721540009	0.0405577219993	0.0171698520419	0.0500686059618	0.0173012799271	0.0461397202072	0.0342352569261	0.0251583292494	0.0297040056114	0.0676115588647	0.00972971420983	0.0459106104472	0.00129000969932	0.021332164907	0.0181438934622	0.0034436604161	0.0425097428944	0.0210074891041	0.00942434480818	0.0176390867546	0.000183304988951	0.00032645969302	0.00157016177814	0.0140911735671	6.20061308562e-05	0.000175837371875	0.00547454931071	0.022744567034	0.00892456793549	0.0486009833978	0.0452310025093	0.00984556630735	0.0309627757353	0.0132706232872	0.0085391030242	0.0260312272185	0.0274852984487	0.0204487274786	0.0412801388044	0.0218889368856	0.00382460629602	0.0151203622418
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:U29_B03;Other;Other;Other;Other;Other	0.0	0.0	2.00511806386e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.69001349898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68771813757e-05	0.0	0.0	0.0	0.0	3.38814218e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25757076356e-06	0.0	0.0	0.000119395184544	7.85708897996e-06	0.0	1.12155222828e-05	3.04193865516e-05	1.22191380213e-05	0.0	0.0	2.86534022178e-05	0.0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Unknown_Family_1002210;Other;Other;Other;Other;Other	0.00355976236973	0.000103747394307	0.00320317610701	0.0013987696173	0.00174858949742	0.000378012440046	0.00230284612834	0.00457764805629	0.000118415832986	0.00384900574393	0.00167596025046	0.00197124359346	0.000538994018958	0.00231915626276	0.00643623928285	0.000131795303066	0.00377544614833	0.0021510669888	0.00225707682346	0.000504174239747	0.00220658133263	0.00036046220393	0.0021923458607	0.00307488864637	0.000313587757534	0.00211066429066	0.00146787755778	0.00017957153554	0.000910665018968	0.00101783088928	0.000602727429738	0.00111462061412	0.000554496807606	4.92603116386e-05	8.48690591659e-05	0.000581124442703	0.000614604813851	3.0321538255e-05	0.000499250289699	0.00126171593367	0.000229794132311	0.000661436844345	1.27295131216e-06	2.15841119352e-05	2.78853867703e-05	0.000305960342832	0.0	0.0	0.000338016967126	6.96944396638e-05	2.8486030767e-05	0.00352858310344	0.00222638201182	7.65075575122e-05	0.000982194348328	3.29997737158e-05	0.00058949902449	9.13263957317e-05	0.000439698405609	3.46208910603e-05	0.00216190621025	0.00133385481122	4.9832003857e-06	0.000348182520247
